0.975,1,1,1,1,1
0.9875,1,1,1,1,1
1,1,1,1,1,1
1.0125,1,1,1,1,1
1.025,1,1,1,1,1
1,0.975,1,1,1,1
1,0.9875,1,1,1,1
1,1.0125,1,1,1,1
1,1.025,1,1,1,1
1,1,0.975,1,1,1
1,1,0.9875,1,1,1
1,1,1.0125,1,1,1
1,1,1.025,1,1,1
1,1,1,0.975,1,1
1,1,1,0.9875,1,1
1,1,1,1.0125,1,1
1,1,1,1.025,1,1
1,1,1,1,0.975,1
1,1,1,1,0.9875,1
1,1,1,1,1.0125,1
1,1,1,1,1.025,1
1,1,1,1,1,0.975
1,1,1,1,1,0.9875
1,1,1,1,1,1.0125
1,1,1,1,1,1.025
